id,score_smog1,score_smog2,score_smartway
31901,5.0,-1.0,NON
31902,6.0,-1.0,NON
31903,5.0,-1.0,NON
31904,5.0,-1.0,NON
31905,5.0,-1.0,NON
31906,5.0,-1.0,NON
31907,5.0,-1.0,NON
31908,5.0,-1.0,NON
31909,5.0,-1.0,NON
31910,6.0,-1.0,NON
31911,5.0,-1.0,NON
31912,5.0,-1.0,NON
31913,5.0,-1.0,NON
31914,5.0,-1.0,NON
31915,5.0,-1.0,NON
31916,5.0,-1.0,NON
31917,6.0,-1.0,NON
31918,5.0,-1.0,NON
31919,5.0,-1.0,NON
31920,6.0,-1.0,NON
31921,6.0,-1.0,NON
31922,6.0,-1.0,NON
31923,6.0,-1.0,NON
31924,5.0,-1.0,NON
31925,5.0,-1.0,NON
31926,7.0,-1.0,SMARTWAY
31927,5.0,-1.0,NON
31928,6.0,-1.0,NON
31929,5.0,-1.0,NON
31930,6.0,-1.0,NON
31931,5.0,-1.0,NON
31932,5.0,-1.0,NON
31933,5.0,-1.0,NON
31934,6.0,-1.0,NON
31935,5.0,-1.0,NON
31936,5.0,-1.0,NON
31937,6.0,-1.0,NON
31938,5.0,-1.0,NON
31939,5.0,-1.0,NON
31940,5.0,-1.0,NON
31942,5.0,-1.0,NON
31944,5.0,-1.0,NON
31946,5.0,-1.0,NON
31947,5.0,-1.0,NON
31948,5.0,-1.0,NON
31949,6.0,-1.0,NON
31950,6.0,-1.0,NON
31951,5.0,-1.0,NON
31952,5.0,-1.0,NON
31953,5.0,-1.0,NON
31954,5.0,-1.0,NON
31955,6.0,-1.0,NON
31956,5.0,-1.0,NON
31957,5.0,-1.0,NON
31958,5.0,-1.0,NON
31959,6.0,-1.0,NON
31960,5.0,-1.0,NON
31961,5.0,-1.0,NON
31962,5.0,-1.0,NON
31963,5.0,-1.0,NON
31964,5.0,-1.0,NON
31965,5.0,-1.0,NON
31966,5.0,-1.0,NON
31967,6.0,-1.0,NON
31968,6.0,-1.0,NON
31969,6.0,-1.0,NON
31970,6.0,-1.0,NON
31971,7.0,-1.0,SMARTWAY
31972,5.0,-1.0,NON
31973,5.0,-1.0,NON
31974,5.0,-1.0,NON
31975,5.0,-1.0,NON
31976,5.0,-1.0,NON
31977,5.0,-1.0,NON
31978,5.0,-1.0,NON
31979,5.0,-1.0,NON
31980,5.0,-1.0,NON
31981,5.0,-1.0,NON
31982,5.0,-1.0,NON
31983,5.0,-1.0,NON
31984,5.0,-1.0,NON
31985,5.0,-1.0,NON
31986,5.0,-1.0,NON
31987,5.0,-1.0,NON
31988,5.0,-1.0,NON
31989,5.0,-1.0,NON
31990,5.0,-1.0,NON
31991,5.0,-1.0,NON
31992,5.0,-1.0,NON
31993,5.0,-1.0,NON
31996,5.0,-1.0,NON
31997,5.0,-1.0,NON
31999,5.0,-1.0,NON
32000,5.0,-1.0,NON
32001,6.0,-1.0,NON
32002,6.0,-1.0,NON
32003,6.0,-1.0,NON
32004,6.0,-1.0,NON
32007,5.0,-1.0,NON
32008,5.0,-1.0,NON
32009,5.0,-1.0,NON
32010,5.0,-1.0,NON
32011,8.0,-1.0,SMARTWAY
32012,8.0,-1.0,SMARTWAY
32013,5.0,-1.0,NON
32014,5.0,-1.0,NON
32015,5.0,-1.0,NON
32016,5.0,-1.0,NON
32017,5.0,-1.0,NON
32018,5.0,-1.0,NON
32019,5.0,-1.0,NON
32020,5.0,-1.0,NON
32021,5.0,-1.0,NON
32022,5.0,-1.0,NON
32023,5.0,-1.0,NON
32024,5.0,-1.0,NON
32025,5.0,-1.0,NON
32026,5.0,-1.0,NON
32027,5.0,-1.0,NON
32028,5.0,-1.0,NON
32029,5.0,-1.0,NON
32030,5.0,-1.0,NON
32031,5.0,-1.0,NON
32032,5.0,-1.0,NON
32033,5.0,-1.0,NON
32034,5.0,-1.0,NON
32035,6.0,-1.0,SMARTWAY
32036,5.0,-1.0,NON
32037,5.0,-1.0,NON
32038,5.0,-1.0,NON
32039,5.0,-1.0,NON
32040,5.0,-1.0,NON
32041,5.0,-1.0,NON
32042,5.0,-1.0,NON
32043,5.0,-1.0,NON
32044,5.0,-1.0,NON
32045,5.0,-1.0,SMARTWAY
32046,5.0,-1.0,SMARTWAY
32047,5.0,-1.0,NON
32048,7.0,-1.0,SMARTWAY
32049,5.0,-1.0,NON
32050,5.0,-1.0,NON
32051,5.0,-1.0,NON
32052,6.0,-1.0,SMARTWAY
32053,7.0,-1.0,SMARTWAY
32054,7.0,-1.0,SMARTWAY
32055,7.0,-1.0,SMARTWAY
32056,5.0,-1.0,SMARTWAY
32057,5.0,-1.0,SMARTWAY
32058,5.0,-1.0,SMARTWAY
32059,5.0,-1.0,SMARTWAY
32060,5.0,-1.0,NON
32061,5.0,-1.0,NON
32062,5.0,-1.0,NON
32063,5.0,-1.0,NON
32064,5.0,-1.0,NON
32065,5.0,-1.0,NON
32069,5.0,-1.0,NON
32070,5.0,-1.0,NON
32071,5.0,-1.0,NON
32072,5.0,-1.0,NON
32073,5.0,-1.0,NON
32074,5.0,-1.0,NON
32075,5.0,-1.0,NON
32076,5.0,-1.0,NON
32077,5.0,-1.0,NON
32078,5.0,-1.0,NON
32079,5.0,-1.0,NON
32080,5.0,-1.0,NON
32081,5.0,-1.0,NON
32082,5.0,-1.0,NON
32083,5.0,-1.0,NON
32084,7.0,-1.0,NON
32085,5.0,-1.0,SMARTWAY
32086,5.0,-1.0,SMARTWAY
32087,6.0,-1.0,NON
32088,5.0,-1.0,NON
32089,6.0,-1.0,NON
32090,5.0,-1.0,NON
32091,5.0,-1.0,NON
32092,7.0,-1.0,SMARTWAY
32093,7.0,-1.0,SMARTWAY
32094,5.0,-1.0,NON
32095,5.0,-1.0,NON
32096,5.0,-1.0,NON
32097,5.0,-1.0,NON
32098,5.0,-1.0,NON
32099,5.0,-1.0,NON
32100,5.0,-1.0,NON
32101,5.0,-1.0,NON
32102,5.0,-1.0,NON
32103,5.0,-1.0,NON
32104,5.0,-1.0,NON
32105,5.0,-1.0,NON
32106,5.0,-1.0,NON
32107,5.0,-1.0,NON
32110,5.0,-1.0,NON
32111,5.0,-1.0,NON
32112,6.0,-1.0,NON
32113,6.0,-1.0,NON
32114,6.0,-1.0,NON
32115,6.0,-1.0,NON
32116,6.0,-1.0,NON
32117,6.0,-1.0,NON
32118,6.0,-1.0,NON
32119,6.0,-1.0,NON
32120,6.0,-1.0,NON
32121,6.0,-1.0,NON
32122,6.0,-1.0,NON
32123,6.0,-1.0,NON
32124,6.0,-1.0,NON
32125,6.0,-1.0,NON
32126,6.0,-1.0,NON
32127,5.0,-1.0,NON
32128,5.0,-1.0,NON
32129,5.0,-1.0,NON
32130,5.0,-1.0,NON
32131,5.0,-1.0,NON
32132,5.0,-1.0,NON
32133,5.0,-1.0,NON
32134,5.0,-1.0,NON
32135,5.0,-1.0,NON
32136,5.0,-1.0,NON
32137,5.0,-1.0,NON
32138,5.0,-1.0,NON
32139,5.0,-1.0,NON
32140,5.0,-1.0,NON
32141,5.0,-1.0,NON
32142,5.0,-1.0,NON
32144,5.0,-1.0,NON
32145,5.0,-1.0,NON
32146,5.0,-1.0,NON
32147,5.0,-1.0,NON
32148,5.0,-1.0,NON
32149,5.0,-1.0,NON
32150,5.0,-1.0,NON
32151,5.0,-1.0,NON
32152,5.0,-1.0,NON
32153,5.0,-1.0,NON
32154,10.0,-1.0,SMARTWAY ELITE
32155,5.0,-1.0,NON
32156,5.0,-1.0,NON
32157,5.0,-1.0,NON
32158,8.0,-1.0,NON
32159,6.0,-1.0,NON
32160,6.0,-1.0,SMARTWAY
32161,5.0,-1.0,NON
32162,6.0,-1.0,NON
32163,5.0,-1.0,NON
32165,5.0,-1.0,NON
32166,5.0,-1.0,NON
32167,5.0,-1.0,NON
32168,6.0,-1.0,NON
32169,5.0,-1.0,NON
32170,6.0,-1.0,NON
32171,5.0,-1.0,NON
32172,5.0,-1.0,SMARTWAY
32173,5.0,-1.0,SMARTWAY
32174,6.0,-1.0,NON
32175,5.0,-1.0,NON
32176,5.0,-1.0,NON
32177,5.0,-1.0,NON
32178,5.0,-1.0,NON
32179,5.0,-1.0,NON
32181,5.0,-1.0,SMARTWAY
32182,5.0,-1.0,SMARTWAY
32183,7.0,-1.0,SMARTWAY
32184,5.0,-1.0,NON
32185,6.0,-1.0,NON
32186,8.0,-1.0,SMARTWAY
32187,8.0,-1.0,SMARTWAY
32188,5.0,-1.0,NON
32189,8.0,-1.0,SMARTWAY
32190,8.0,-1.0,SMARTWAY
32191,5.0,-1.0,SMARTWAY
32192,5.0,-1.0,SMARTWAY
32193,5.0,-1.0,NON
32194,5.0,-1.0,NON
32195,5.0,-1.0,NON
32196,5.0,-1.0,NON
32197,5.0,-1.0,NON
32198,5.0,-1.0,NON
32199,5.0,-1.0,NON
32200,5.0,-1.0,NON
32201,5.0,-1.0,NON
32202,5.0,-1.0,NON
32203,5.0,-1.0,NON
32204,5.0,-1.0,NON
32205,7.0,-1.0,NON
32206,5.0,-1.0,NON
32207,5.0,-1.0,NON
32208,5.0,-1.0,SMARTWAY
32209,5.0,-1.0,NON
32210,5.0,-1.0,NON
32211,5.0,-1.0,NON
32212,5.0,-1.0,NON
32213,5.0,-1.0,NON
32214,5.0,-1.0,NON
32215,5.0,-1.0,NON
32216,5.0,-1.0,NON
32217,5.0,-1.0,NON
32218,5.0,-1.0,NON
32219,5.0,-1.0,NON
32220,5.0,-1.0,NON
32221,5.0,-1.0,NON
32222,5.0,-1.0,NON
32224,5.0,-1.0,SMARTWAY
32225,5.0,-1.0,SMARTWAY
32226,5.0,-1.0,NON
32227,5.0,-1.0,NON
32228,6.0,-1.0,NON
32231,5.0,-1.0,NON
32232,5.0,-1.0,NON
32233,5.0,-1.0,NON
32234,5.0,-1.0,NON
32235,5.0,-1.0,NON
32236,5.0,-1.0,NON
32237,5.0,-1.0,NON
32238,5.0,-1.0,NON
32239,5.0,-1.0,NON
32240,5.0,-1.0,NON
32241,5.0,-1.0,NON
32242,5.0,-1.0,NON
32243,5.0,-1.0,NON
32244,6.0,-1.0,NON
32245,6.0,-1.0,NON
32246,6.0,-1.0,NON
32247,6.0,-1.0,NON
32248,6.0,-1.0,NON
32249,5.0,-1.0,SMARTWAY
32250,5.0,-1.0,SMARTWAY
32251,5.0,-1.0,SMARTWAY
32252,9.0,-1.0,SMARTWAY
32253,5.0,-1.0,SMARTWAY
32254,9.0,-1.0,SMARTWAY
32255,9.0,-1.0,SMARTWAY
32256,5.0,-1.0,SMARTWAY
32257,5.0,-1.0,NON
32258,5.0,-1.0,NON
32259,5.0,-1.0,NON
32260,5.0,-1.0,NON
32261,5.0,-1.0,NON
32262,5.0,-1.0,NON
32263,5.0,-1.0,NON
32264,5.0,-1.0,NON
32265,5.0,-1.0,NON
32266,5.0,-1.0,NON
32267,5.0,-1.0,NON
32268,5.0,-1.0,NON
32269,5.0,-1.0,NON
32270,5.0,-1.0,NON
32271,5.0,-1.0,NON
32272,5.0,-1.0,NON
32273,5.0,-1.0,NON
32274,5.0,-1.0,NON
32275,5.0,-1.0,NON
32277,10.0,-1.0,SMARTWAY
32279,5.0,-1.0,NON
32280,5.0,-1.0,NON
32281,5.0,-1.0,NON
32282,5.0,-1.0,SMARTWAY
32283,5.0,-1.0,NON
32284,5.0,-1.0,NON
32285,5.0,-1.0,NON
32286,5.0,-1.0,NON
32287,5.0,-1.0,NON
32288,5.0,-1.0,NON
32289,5.0,-1.0,NON
32290,5.0,-1.0,NON
32291,5.0,-1.0,NON
32292,5.0,-1.0,NON
32293,5.0,-1.0,NON
32294,5.0,-1.0,NON
32295,5.0,-1.0,NON
32296,6.0,-1.0,NON
32297,5.0,-1.0,NON
32298,5.0,-1.0,NON
32299,5.0,-1.0,NON
32300,6.0,-1.0,SMARTWAY
32301,6.0,-1.0,SMARTWAY
32302,6.0,-1.0,SMARTWAY
32303,6.0,-1.0,SMARTWAY
32304,5.0,-1.0,NON
32305,6.0,-1.0,SMARTWAY
32306,5.0,-1.0,NON
32307,5.0,-1.0,NON
32308,5.0,-1.0,NON
32309,5.0,-1.0,NON
32310,5.0,-1.0,NON
32311,5.0,-1.0,NON
32312,5.0,-1.0,NON
32313,5.0,-1.0,NON
32314,5.0,-1.0,NON
32315,5.0,-1.0,NON
32316,5.0,-1.0,NON
32317,5.0,-1.0,NON
32318,5.0,-1.0,NON
32319,5.0,-1.0,NON
32320,5.0,-1.0,NON
32330,5.0,-1.0,NON
32331,5.0,-1.0,NON
32332,5.0,-1.0,NON
32333,5.0,-1.0,NON
32334,5.0,-1.0,NON
32335,5.0,-1.0,NON
32336,8.0,-1.0,SMARTWAY ELITE
32337,5.0,-1.0,NON
32338,5.0,-1.0,NON
32339,7.0,-1.0,SMARTWAY
32340,5.0,-1.0,NON
32341,5.0,-1.0,NON
32342,5.0,-1.0,NON
32343,5.0,-1.0,NON
32344,7.0,-1.0,SMARTWAY
32345,5.0,-1.0,NON
32346,5.0,-1.0,NON
32347,5.0,-1.0,NON
32348,5.0,-1.0,NON
32349,5.0,-1.0,NON
32350,7.0,-1.0,SMARTWAY
32351,5.0,-1.0,NON
32352,5.0,-1.0,NON
32353,5.0,-1.0,NON
32354,5.0,-1.0,NON
32355,5.0,-1.0,NON
32356,5.0,-1.0,NON
32357,5.0,-1.0,SMARTWAY
32358,5.0,-1.0,SMARTWAY
32359,5.0,-1.0,NON
32360,5.0,-1.0,NON
32361,5.0,-1.0,NON
32362,5.0,-1.0,NON
32363,5.0,-1.0,NON
32364,5.0,-1.0,SMARTWAY
32365,5.0,-1.0,SMARTWAY
32366,5.0,-1.0,NON
32367,5.0,-1.0,NON
32368,5.0,-1.0,NON
32369,5.0,-1.0,NON
32370,6.0,-1.0,NON
32371,6.0,-1.0,NON
32372,5.0,-1.0,NON
32373,5.0,-1.0,NON
32374,5.0,-1.0,NON
32375,5.0,-1.0,NON
32376,5.0,-1.0,NON
32377,5.0,-1.0,NON
32378,5.0,-1.0,NON
32379,5.0,-1.0,NON
32380,5.0,-1.0,NON
32381,5.0,-1.0,NON
32382,5.0,-1.0,NON
32383,5.0,-1.0,NON
32384,5.0,-1.0,NON
32385,5.0,-1.0,NON
32386,5.0,-1.0,NON
32387,5.0,-1.0,NON
32388,5.0,-1.0,NON
32389,5.0,-1.0,NON
32390,5.0,-1.0,NON
32391,5.0,-1.0,NON
32392,5.0,-1.0,NON
32393,5.0,-1.0,NON
32394,6.0,-1.0,NON
32395,6.0,-1.0,NON
32396,6.0,-1.0,NON
32397,6.0,-1.0,NON
32398,5.0,-1.0,NON
32399,5.0,-1.0,SMARTWAY
32400,5.0,-1.0,SMARTWAY
32401,5.0,-1.0,NON
32402,5.0,-1.0,NON
32403,5.0,-1.0,SMARTWAY
32404,6.0,-1.0,SMARTWAY
32405,5.0,-1.0,NON
32406,5.0,-1.0,NON
32407,5.0,-1.0,NON
32408,5.0,-1.0,NON
32409,5.0,-1.0,NON
32410,5.0,-1.0,NON
32411,5.0,-1.0,NON
32412,5.0,-1.0,NON
32413,5.0,-1.0,NON
32414,5.0,-1.0,NON
32415,5.0,-1.0,NON
32416,5.0,-1.0,NON
32417,6.0,-1.0,NON
32418,5.0,-1.0,NON
32419,5.0,-1.0,NON
32420,5.0,-1.0,NON
32421,5.0,-1.0,NON
32422,6.0,-1.0,NON
32423,5.0,-1.0,NON
32424,5.0,-1.0,NON
32425,5.0,-1.0,NON
32426,6.0,-1.0,NON
32427,5.0,-1.0,NON
32428,5.0,-1.0,NON
32429,5.0,-1.0,NON
32430,6.0,-1.0,NON
32431,5.0,-1.0,NON
32432,6.0,-1.0,NON
32433,6.0,-1.0,NON
32434,6.0,-1.0,NON
32435,6.0,-1.0,NON
32436,5.0,-1.0,NON
32437,6.0,-1.0,NON
32438,6.0,-1.0,NON
32439,6.0,-1.0,NON
32440,6.0,-1.0,NON
32441,2.0,-1.0,NON
32442,6.0,-1.0,NON
32443,6.0,-1.0,NON
32444,2.0,-1.0,NON
32445,6.0,-1.0,NON
32446,6.0,-1.0,NON
32447,5.0,-1.0,NON
32448,5.0,-1.0,NON
32449,5.0,-1.0,NON
32450,5.0,-1.0,NON
32451,5.0,-1.0,NON
32452,5.0,-1.0,NON
32453,5.0,-1.0,NON
32454,5.0,-1.0,NON
32455,5.0,-1.0,NON
32456,5.0,-1.0,NON
32457,5.0,-1.0,NON
32458,5.0,-1.0,NON
32459,5.0,-1.0,NON
32460,5.0,-1.0,NON
32461,5.0,-1.0,NON
32462,5.0,-1.0,NON
32463,5.0,-1.0,NON
32464,5.0,-1.0,NON
32465,5.0,-1.0,NON
32466,6.0,-1.0,NON
32467,6.0,-1.0,NON
32468,5.0,-1.0,NON
32469,5.0,-1.0,NON
32470,5.0,-1.0,NON
32471,5.0,-1.0,NON
32472,5.0,-1.0,NON
32473,5.0,-1.0,NON
32474,6.0,-1.0,NON
32475,6.0,-1.0,NON
32476,5.0,-1.0,NON
32477,6.0,-1.0,NON
32478,5.0,-1.0,NON
32479,5.0,-1.0,NON
32480,5.0,-1.0,NON
32481,5.0,-1.0,NON
32482,5.0,-1.0,NON
32483,6.0,-1.0,NON
32484,7.0,-1.0,SMARTWAY
32485,5.0,-1.0,NON
32486,5.0,-1.0,NON
32487,5.0,-1.0,NON
32488,5.0,-1.0,NON
32489,5.0,-1.0,NON
32490,8.0,-1.0,NON
32491,5.0,-1.0,NON
32492,5.0,-1.0,NON
32493,5.0,-1.0,SMARTWAY
32494,5.0,-1.0,NON
32495,5.0,-1.0,NON
32496,5.0,-1.0,NON
32497,5.0,-1.0,NON
32498,6.0,-1.0,NON
32499,6.0,-1.0,NON
32500,2.0,-1.0,NON
32501,2.0,-1.0,NON
32502,2.0,-1.0,NON
32503,2.0,-1.0,NON
32504,2.0,-1.0,NON
32505,2.0,-1.0,NON
32506,2.0,-1.0,NON
32507,2.0,-1.0,NON
32508,5.0,-1.0,NON
32509,5.0,-1.0,NON
32510,5.0,-1.0,NON
32511,5.0,-1.0,NON
32512,6.0,-1.0,NON
32513,5.0,-1.0,NON
32514,5.0,-1.0,NON
32515,5.0,-1.0,NON
32516,5.0,-1.0,SMARTWAY
32517,5.0,-1.0,NON
32518,5.0,-1.0,NON
32519,5.0,-1.0,NON
32520,5.0,-1.0,NON
32521,5.0,-1.0,NON
32522,5.0,-1.0,NON
32523,5.0,-1.0,NON
32524,5.0,-1.0,NON
32525,6.0,-1.0,SMARTWAY
32526,6.0,-1.0,SMARTWAY
32527,6.0,-1.0,SMARTWAY
32528,6.0,-1.0,NON
32529,6.0,-1.0,NON
32530,5.0,-1.0,NON
32531,5.0,-1.0,NON
32532,5.0,-1.0,SMARTWAY
32533,5.0,-1.0,NON
32534,5.0,-1.0,NON
32535,6.0,-1.0,NON
32536,6.0,-1.0,NON
32537,6.0,-1.0,NON
32538,6.0,-1.0,NON
32539,6.0,-1.0,NON
32540,6.0,-1.0,SMARTWAY
32541,6.0,-1.0,SMARTWAY
32542,6.0,-1.0,SMARTWAY
32543,6.0,-1.0,SMARTWAY
32544,6.0,-1.0,SMARTWAY
32545,6.0,-1.0,SMARTWAY
32546,6.0,-1.0,NON
32547,5.0,-1.0,SMARTWAY
32548,5.0,-1.0,NON
32549,5.0,-1.0,NON
32550,5.0,-1.0,NON
32551,5.0,-1.0,NON
32552,5.0,-1.0,NON
32553,5.0,-1.0,NON
32554,5.0,-1.0,NON
32555,6.0,-1.0,NON
32556,6.0,-1.0,NON
32557,10.0,-1.0,SMARTWAY ELITE
32558,5.0,-1.0,NON
32559,5.0,-1.0,NON
32560,5.0,-1.0,NON
32561,5.0,-1.0,NON
32562,5.0,-1.0,NON
32563,5.0,-1.0,NON
32564,5.0,-1.0,NON
32565,5.0,-1.0,NON
32566,5.0,-1.0,NON
32567,6.0,-1.0,SMARTWAY
32568,6.0,-1.0,NON
32569,6.0,-1.0,NON
32570,7.0,-1.0,NON
32571,5.0,-1.0,NON
32572,5.0,-1.0,NON
32573,5.0,-1.0,NON
32574,5.0,-1.0,NON
32575,6.0,-1.0,SMARTWAY
32576,6.0,-1.0,SMARTWAY
32577,5.0,-1.0,SMARTWAY
32578,5.0,-1.0,SMARTWAY
32579,5.0,-1.0,NON
32580,5.0,-1.0,NON
32581,5.0,-1.0,SMARTWAY
32582,5.0,-1.0,NON
32583,5.0,-1.0,NON
32584,5.0,-1.0,NON
32585,5.0,-1.0,NON
32586,7.0,-1.0,SMARTWAY
32587,5.0,-1.0,NON
32588,5.0,-1.0,NON
32589,5.0,-1.0,NON
32590,5.0,-1.0,NON
32591,5.0,-1.0,NON
32592,5.0,-1.0,NON
32593,5.0,-1.0,NON
32594,6.0,-1.0,NON
32595,6.0,-1.0,NON
32596,6.0,-1.0,NON
32597,6.0,-1.0,NON
32598,6.0,-1.0,SMARTWAY
32599,6.0,-1.0,SMARTWAY
32600,6.0,-1.0,SMARTWAY
32601,9.0,-1.0,SMARTWAY
32602,5.0,-1.0,SMARTWAY
32603,5.0,-1.0,NON
32604,5.0,-1.0,NON
32605,5.0,-1.0,NON
32606,5.0,-1.0,SMARTWAY
32607,5.0,-1.0,SMARTWAY
32608,5.0,-1.0,SMARTWAY
32609,5.0,-1.0,NON
32610,5.0,-1.0,NON
32611,9.0,-1.0,SMARTWAY
32612,5.0,-1.0,NON
32613,5.0,-1.0,NON
32614,5.0,-1.0,NON
32615,3.0,-1.0,SMARTWAY
32616,5.0,-1.0,NON
32617,6.0,-1.0,SMARTWAY
32618,5.0,-1.0,NON
32619,6.0,-1.0,NON
32620,7.0,-1.0,NON
32621,7.0,-1.0,NON
32622,6.0,-1.0,NON
32623,6.0,-1.0,NON
32624,6.0,-1.0,NON
32625,5.0,-1.0,NON
32626,5.0,-1.0,NON
32627,5.0,-1.0,NON
32628,5.0,-1.0,NON
32629,5.0,-1.0,NON
32630,5.0,-1.0,NON
32631,5.0,-1.0,NON
32632,5.0,-1.0,NON
32633,5.0,-1.0,NON
32634,5.0,-1.0,NON
32635,5.0,-1.0,NON
32636,6.0,-1.0,NON
32637,6.0,-1.0,NON
32638,6.0,-1.0,NON
32639,6.0,-1.0,NON
32640,5.0,-1.0,NON
32641,5.0,-1.0,NON
32642,5.0,-1.0,NON
32643,5.0,-1.0,NON
32644,5.0,-1.0,NON
32645,5.0,-1.0,NON
32646,5.0,-1.0,NON
32647,6.0,-1.0,NON
32648,5.0,-1.0,NON
32649,5.0,-1.0,NON
32650,5.0,-1.0,NON
32651,5.0,-1.0,NON
32652,5.0,-1.0,NON
32653,6.0,-1.0,NON
32654,5.0,-1.0,NON
32655,6.0,-1.0,SMARTWAY
32656,5.0,-1.0,NON
32657,5.0,-1.0,NON
32658,5.0,-1.0,NON
32659,5.0,-1.0,NON
32660,5.0,-1.0,NON
32661,5.0,-1.0,NON
32662,5.0,-1.0,NON
32663,5.0,-1.0,NON
32664,5.0,-1.0,NON
32665,5.0,-1.0,NON
32666,5.0,-1.0,NON
32667,5.0,-1.0,NON
32668,5.0,-1.0,NON
32669,5.0,-1.0,NON
32670,5.0,-1.0,NON
32671,5.0,-1.0,NON
32672,5.0,-1.0,NON
32673,5.0,-1.0,NON
32674,5.0,-1.0,NON
32675,5.0,-1.0,NON
32676,5.0,-1.0,NON
32677,6.0,-1.0,SMARTWAY
32678,6.0,-1.0,NON
32679,6.0,-1.0,NON
32680,5.0,-1.0,NON
32681,5.0,-1.0,NON
32682,5.0,-1.0,NON
32683,5.0,-1.0,NON
32684,5.0,-1.0,NON
32685,3.0,-1.0,NON
32686,3.0,-1.0,NON
32687,5.0,-1.0,NON
32688,5.0,-1.0,NON
32689,6.0,-1.0,NON
32690,8.0,-1.0,SMARTWAY
32691,6.0,-1.0,SMARTWAY
32692,6.0,-1.0,SMARTWAY
32693,5.0,-1.0,NON
32694,5.0,-1.0,NON
32695,5.0,-1.0,NON
32696,5.0,-1.0,NON
32697,5.0,-1.0,NON
32698,3.0,-1.0,SMARTWAY
32699,3.0,-1.0,SMARTWAY
32700,5.0,-1.0,NON
32702,5.0,-1.0,NON
32704,6.0,-1.0,NON
32705,6.0,-1.0,NON
32706,6.0,-1.0,NON
32708,6.0,-1.0,SMARTWAY
32709,6.0,-1.0,SMARTWAY
32710,5.0,-1.0,NON
32711,7.0,-1.0,SMARTWAY
32712,6.0,-1.0,NON
32713,6.0,-1.0,NON
32714,5.0,-1.0,NON
32715,5.0,-1.0,NON
32716,3.0,-1.0,SMARTWAY
32717,3.0,-1.0,SMARTWAY
32718,7.0,-1.0,SMARTWAY
32719,7.0,-1.0,NON
32720,5.0,-1.0,NON
32721,5.0,-1.0,NON
32722,9.0,-1.0,NON
32723,8.0,-1.0,NON
32724,6.0,-1.0,NON
32725,5.0,-1.0,NON
32726,5.0,-1.0,NON
32727,5.0,-1.0,NON
32728,5.0,-1.0,NON
32729,5.0,-1.0,NON
32730,5.0,-1.0,NON
32731,3.0,-1.0,SMARTWAY
32732,3.0,-1.0,NON
32733,3.0,-1.0,SMARTWAY
32734,5.0,-1.0,NON
32735,5.0,-1.0,NON
32736,5.0,-1.0,NON
32737,5.0,-1.0,NON
32738,5.0,-1.0,NON
32739,6.0,-1.0,NON
32740,6.0,-1.0,SMARTWAY
32741,6.0,-1.0,NON
32742,6.0,-1.0,NON
32743,6.0,-1.0,NON
32744,6.0,-1.0,NON
32745,9.0,-1.0,SMARTWAY
32746,6.0,-1.0,NON
32747,6.0,-1.0,NON
32748,6.0,-1.0,NON
32749,5.0,-1.0,NON
32750,9.0,-1.0,NON
32751,9.0,-1.0,NON
32752,6.0,-1.0,NON
32753,6.0,-1.0,NON
32754,6.0,-1.0,NON
32755,6.0,-1.0,NON
32756,6.0,-1.0,NON
32757,6.0,-1.0,NON
32758,5.0,-1.0,NON
32759,5.0,-1.0,NON
32760,5.0,-1.0,NON
32761,5.0,-1.0,NON
32762,5.0,-1.0,NON
32763,6.0,-1.0,NON
32764,5.0,-1.0,NON
32765,5.0,-1.0,NON
32766,5.0,-1.0,NON
32767,5.0,-1.0,NON
32768,5.0,-1.0,NON
32769,5.0,-1.0,NON
32770,5.0,-1.0,NON
32771,6.0,-1.0,NON
32772,5.0,-1.0,NON
32773,5.0,-1.0,NON
32774,6.0,-1.0,NON
32775,5.0,-1.0,NON
32776,5.0,-1.0,NON
32777,5.0,-1.0,SMARTWAY
32778,6.0,-1.0,NON
32779,5.0,-1.0,NON
32780,5.0,-1.0,NON
32781,5.0,-1.0,NON
32782,5.0,-1.0,NON
32783,5.0,-1.0,NON
32784,5.0,-1.0,NON
32785,5.0,-1.0,NON
32786,5.0,-1.0,NON
32787,3.0,-1.0,NON
32788,5.0,-1.0,NON
32789,5.0,-1.0,NON
32790,5.0,-1.0,NON
32791,5.0,-1.0,NON
32792,5.0,-1.0,NON
32793,5.0,-1.0,NON
32794,5.0,-1.0,NON
32795,6.0,-1.0,NON
32796,5.0,-1.0,NON
32797,5.0,-1.0,NON
32798,5.0,-1.0,NON
32799,5.0,-1.0,NON
32800,5.0,-1.0,NON
32801,5.0,-1.0,NON
32802,5.0,-1.0,NON
32803,5.0,-1.0,NON
32804,5.0,-1.0,NON
32805,5.0,-1.0,NON
32806,5.0,-1.0,NON
32807,5.0,-1.0,NON
32808,6.0,-1.0,NON
32809,6.0,-1.0,NON
32810,6.0,-1.0,NON
32811,6.0,-1.0,NON
32812,6.0,-1.0,NON
32813,5.0,-1.0,NON
32814,6.0,-1.0,NON
32815,6.0,-1.0,NON
32816,5.0,-1.0,NON
32817,5.0,-1.0,NON
32818,5.0,-1.0,NON
32819,5.0,-1.0,NON
32820,5.0,-1.0,NON
32821,6.0,-1.0,NON
32822,6.0,-1.0,NON
32823,6.0,-1.0,NON
32824,6.0,-1.0,NON
32825,5.0,-1.0,NON
32826,5.0,-1.0,NON
